Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2026-01-14 00:00:00-05:00,335.603759765625,336.2832741209541,330.2475447349911,334.8243096530742,28525600,0.0,0.0
2026-01-15 00:00:00-05:00,332.5458984375,337.4524480652932,330.507324974913,337.4124676651339,28442400,0.0,0.0
2026-01-16 00:00:00-05:00,329.7678527832031,334.4145755186536,327.46948297740045,334.1747541117482,40341600,0.0,0.0
2026-01-20 00:00:00-05:00,321.77349853515625,327.49947891315526,320.20459558658575,320.6442885211675,35361000,0.0,0.0
2026-01-21 00:00:00-05:00,328.1490173339844,332.24613943011235,319.12537039479025,320.6942733516965,35386600,0.0,0.0
2026-01-22 00:00:00-05:00,330.3074951171875,334.9142376434696,328.5187457270175,334.2147483456718,26253600,0.0,0.0
2026-01-23 00:00:00-05:00,327.6993103027344,333.45526818914374,327.21966747627397,332.25610013077164,27280000,0.0,0.0
2026-01-26 00:00:00-05:00,333.02557373046875,335.60374537803585,326.7699676491338,327.5793954045391,26042100,0.0,0.0
2026-01-27 00:00:00-05:00,334.31463623046875,337.6722883721735,333.2454121385867,335.1340666902067,21636200,0.0,0.0
2026-01-28 00:00:00-05:00,335.7736511230469,337.30257365930305,331.7065067534381,335.82360375323316,27434400,0.0,0.0
2026-01-29 00:00:00-05:00,338.0120544433594,342.0492210013424,326.3103005061971,340.06060015063264,39785600,0.0,0.0
2026-01-30 00:00:00-05:00,337.7622375488281,339.76083067041884,332.0562627255977,339.76083067041884,31024000,0.0,0.0
2026-02-02 00:00:00-05:00,343.4482421875,344.5874244246442,335.3939142353609,335.983495554882,32006100,0.0,0.0
2026-02-03 00:00:00-05:00,339.47100830078125,348.7544814019383,337.2325938809106,347.09564553860224,36506700,0.0,0.0
2026-02-04 00:00:00-05:00,332.80572509765625,343.0684894885568,328.2888852617291,342.7187296036167,70618400,0.0,0.0
2026-02-05 00:00:00-05:00,331.0169677734375,332.45595718246585,306.24439883874277,312.0003564748562,88205800,0.0,0.0
2026-02-06 00:00:00-05:00,322.63287353515625,330.147603202773,319.694969697787,326.94984200428365,56380500,0.0,0.0
2026-02-09 00:00:00-05:00,324.09185791015625,327.4694850607409,317.03682684844796,320.70422803551696,39640100,0.0,0.0
2026-02-10 00:00:00-05:00,318.3558654785156,321.4437184993816,314.38865715458337,320.7441987510988,39170000,0.0,0.0
2026-02-11 00:00:00-05:00,310.7412414550781,320.8341425405983,309.44216816023624,318.7456164455411,45406400,0.0,0.0
2026-02-12 00:00:00-05:00,308.7826232910156,316.0175203045161,306.9839017615506,311.87044586439265,47761300,0.0,0.0
2026-02-13 00:00:00-05:00,305.50494384765625,308.41290048065196,303.4963480144474,307.5135396808651,38499700,0.0,0.0
2026-02-17 00:00:00-05:00,301.8075256347656,304.22583664461854,296.04159566157676,299.82893803190484,39247600,0.0,0.0
2026-02-18 00:00:00-05:00,303.1166076660156,305.1651838815364,301.0380842700908,301.87748970860525,28482100,0.0,0.0
2026-02-19 00:00:00-05:00,302.636962890625,305.25511494304027,299.828942056139,301.6076886754516,25834400,0.0,0.0
2026-02-20 00:00:00-05:00,314.7584228515625,316.2773425544253,303.68620054308417,304.1059184917761,53210800,0.0,0.0
2026-02-23 00:00:00-05:00,311.2708740234375,319.29522413676915,309.65201848441603,318.82555353627805,31423000,0.0,0.0
2026-02-24 00:00:00-05:00,310.6813049316406,312.05033638585,305.71479964031533,310.3015673465962,25615600,0.0,0.0
2026-02-25 00:00:00-05:00,312.67987060546875,313.4193707572093,309.22231323387047,311.84046520002283,29963600,0.0,0.0
2026-02-26 00:00:00-05:00,307.1637878417969,312.9197459051382,302.1373272609355,312.42009761480955,36431200,0.0,0.0
2026-02-27 00:00:00-05:00,311.54071044921875,312.1502667227519,303.5862877430576,303.92607541564644,44640600,0.0,0.0
2026-03-02 00:00:00-05:00,306.3043518066406,308.27296712894787,301.088022863519,303.0166882830762,34790200,0.0,0.0
2026-03-03 00:00:00-05:00,303.3664245605469,303.72618716624237,296.5012623376298,298.37994467731505,35497000,0.0,0.0
2026-03-04 00:00:00-05:00,302.9167785644531,305.2551289128473,300.5384478137644,302.6769571429086,29536200,0.0,0.0
2026-03-05 00:00:00-05:00,300.6683349609375,303.08661540637286,297.78035344585857,302.82681905445145,35752300,0.0,0.0
2026-03-06 00:00:00-05:00,298.30999755859375,300.31859339921897,294.97235071392555,295.88171424137005,25576900,0.0,0.0
2026-03-09 00:00:00-04:00,306.3599853515625,306.79998779296875,294.0799865722656,294.3599853515625,29312100,0.21,0.0
2026-03-10 00:00:00-04:00,307.0400085449219,309.510009765625,305.57000732421875,306.1700134277344,23239700,0.0,0.0
2026-03-11 00:00:00-04:00,308.70001220703125,311.4200134277344,305.9200134277344,306.75,24125700,0.0,0.0
2026-03-12 00:00:00-04:00,303.54998779296875,308.94000244140625,301.0299987792969,306.82000732421875,24928300,0.0,0.0
2026-03-13 00:00:00-04:00,302.2799987792969,307.69000244140625,300.44000244140625,307.010009765625,23693100,0.0,0.0
2026-03-16 00:00:00-04:00,305.55999755859375,306.489990234375,303.0199890136719,304.3500061035156,23519700,0.0,0.0
2026-03-17 00:00:00-04:00,310.9200134277344,311.4200134277344,305.5,305.8599853515625,21955200,0.0,0.0
2026-03-18 00:00:00-04:00,307.69000244140625,312.4700012207031,306.92999267578125,309.2699890136719,20009800,0.0,0.0
2026-03-19 00:00:00-04:00,307.1300048828125,308.05999755859375,302.3500061035156,304.010009765625,25075800,0.0,0.0
2026-03-20 00:00:00-04:00,301.0,306.0,298.2699890136719,305.4599914550781,44364100,0.0,0.0
2026-03-23 00:00:00-04:00,302.05999755859375,305.9800109863281,300.92999267578125,302.1099853515625,29326900,0.0,0.0
2026-03-24 00:00:00-04:00,290.44000244140625,299.9200134277344,290.3299865722656,299.20001220703125,36864300,0.0,0.0
2026-03-25 00:00:00-04:00,290.92999267578125,296.0,289.239990234375,293.44000244140625,29460700,0.0,0.0
2026-03-26 00:00:00-04:00,280.9200134277344,287.95001220703125,278.5,287.9100036621094,39080600,0.0,0.0
2026-03-27 00:00:00-04:00,274.3399963378906,279.3699951171875,273.95001220703125,277.2799987792969,35890600,0.0,0.0
2026-03-30 00:00:00-04:00,273.5,277.0899963378906,272.1099853515625,276.4200134277344,35141200,0.0,0.0
2026-03-31 00:00:00-04:00,287.55999755859375,288.0799865722656,277.0899963378906,278.0400085449219,43875400,0.0,0.0
2026-04-01 00:00:00-04:00,297.3900146484375,300.5199890136719,290.4100036621094,290.8399963378906,37684500,0.0,0.0
2026-04-02 00:00:00-04:00,295.7699890136719,298.0799865722656,289.45001220703125,290.69000244140625,21666500,0.0,0.0
2026-04-06 00:00:00-04:00,299.989990234375,300.6199951171875,295.17999267578125,295.8699951171875,16945500,0.0,0.0
2026-04-07 00:00:00-04:00,305.4599914550781,305.6300048828125,297.7200012207031,302.7300109863281,23205400,0.0,0.0
2026-04-08 00:00:00-04:00,317.32000732421875,322.0799865722656,315.0199890136719,320.45001220703125,33547100,0.0,0.0
2026-04-09 00:00:00-04:00,318.489990234375,319.5400085449219,311.05999755859375,315.9100036621094,23739200,0.0,0.0
2026-04-10 00:00:00-04:00,317.239990234375,321.8299865722656,316.32000732421875,320.0199890136719,19152600,0.0,0.0
2026-04-13 00:00:00-04:00,321.30999755859375,321.6300048828125,315.4700012207031,317.1400146484375,18866400,0.0,0.0
2026-04-14 00:00:00-04:00,332.9100036621094,333.2900085449219,323.75,324.7900085449219,27721400,0.0,0.0
2026-04-15 00:00:00-04:00,337.1199951171875,337.4800109863281,330.8999938964844,332.8900146484375,24918800,0.0,0.0
2026-04-16 00:00:00-04:00,336.0199890136719,339.8800048828125,334.5199890136719,338.75,20541500,0.0,0.0
2026-04-17 00:00:00-04:00,341.67999267578125,342.32000732421875,336.239990234375,337.6499938964844,25581900,0.0,0.0
2026-04-20 00:00:00-04:00,337.4200134277344,341.3999938964844,336.6099853515625,340.760009765625,18784200,0.0,0.0
2026-04-21 00:00:00-04:00,332.2900085449219,339.3399963378906,331.3500061035156,337.69000244140625,23123800,0.0,0.0
2026-04-22 00:00:00-04:00,339.32000732421875,339.82000732421875,335.1700134277344,337.0199890136719,20293000,0.0,0.0
2026-04-23 00:00:00-04:00,338.8900146484375,341.9599914550781,336.17999267578125,341.17999267578125,18650300,0.0,0.0
2026-04-24 00:00:00-04:00,344.3999938964844,345.2699890136719,335.3900146484375,338.7300109863281,26426100,0.0,0.0
2026-04-27 00:00:00-04:00,350.3399963378906,353.17999267578125,342.7300109863281,345.9800109863281,28576900,0.0,0.0
2026-04-28 00:00:00-04:00,349.7799987792969,352.4200134277344,346.1199951171875,348.54998779296875,27824100,0.0,0.0
2026-04-29 00:00:00-04:00,349.94000244140625,355.7900085449219,344.2099914550781,347.57000732421875,35376300,0.0,0.0
2026-04-30 00:00:00-04:00,384.79998779296875,385.8399963378906,365.82000732421875,374.07000732421875,72040000,0.0,0.0
2026-05-01 00:00:00-04:00,385.69000244140625,386.760009765625,379.04998779296875,381.6300048828125,30105200,0.0,0.0
2026-05-04 00:00:00-04:00,383.25,387.3800048828125,379.7900085449219,385.6300048828125,26298600,0.0,0.0
2026-05-05 00:00:00-04:00,388.42999267578125,392.82000732421875,384.0199890136719,386.2300109863281,23878600,0.0,0.0
2026-05-06 00:00:00-04:00,398.0400085449219,399.8500061035156,392.760009765625,394.25,31308500,0.0,0.0
2026-05-07 00:00:00-04:00,397.989990234375,400.1000061035156,392.67999267578125,399.9200134277344,24433500,0.0,0.0
2026-05-08 00:00:00-04:00,400.79998779296875,402.0,396.3599853515625,397.0,21461800,0.0,0.0
2026-05-11 00:00:00-04:00,388.6400146484375,397.44000244140625,388.4700012207031,393.6499938964844,30753700,0.0,0.0
2026-05-12 00:00:00-04:00,387.3500061035156,388.5199890136719,382.7699890136719,387.3399963378906,26017500,0.0,0.0
2026-05-13 00:00:00-04:00,402.6199951171875,403.70001220703125,385.0,385.6000061035156,28144600,0.0,0.0
2026-05-14 00:00:00-04:00,401.07000732421875,402.92999267578125,395.8399963378906,397.2799987792969,21136700,0.0,0.0
2026-05-15 00:00:00-04:00,396.7799987792969,399.5400085449219,393.17999267578125,396.32000732421875,20309700,0.0,0.0
2026-05-18 00:00:00-04:00,396.94000244140625,408.6099853515625,394.5299987792969,395.69000244140625,26837200,0.0,0.0
2026-05-19 00:00:00-04:00,387.6600036621094,397.1499938964844,386.1099853515625,396.9599914550781,39545700,0.0,0.0
2026-05-20 00:00:00-04:00,388.9100036621094,393.8599853515625,382.8999938964844,387.70001220703125,31744400,0.0,0.0
2026-05-21 00:00:00-04:00,387.6600036621094,392.5,383.0199890136719,385.70001220703125,24852800,0.0,0.0
2026-05-22 00:00:00-04:00,382.9700012207031,388.739990234375,381.7699890136719,387.3500061035156,20442100,0.0,0.0
2026-05-26 00:00:00-04:00,388.8800048828125,389.260009765625,382.6000061035156,384.510009765625,27747400,0.0,0.0
2026-05-27 00:00:00-04:00,388.8299865722656,393.8800048828125,385.8999938964844,386.6700134277344,23087300,0.0,0.0
2026-05-28 00:00:00-04:00,390.1300048828125,391.8699951171875,385.1600036621094,388.0,24357500,0.0,0.0
2026-05-29 00:00:00-04:00,380.3399963378906,385.239990234375,378.4599914550781,385.239990234375,44415800,0.0,0.0
2026-06-01 00:00:00-04:00,376.3699951171875,378.55999755859375,373.5199890136719,376.5199890136719,28672100,0.0,0.0
2026-06-02 00:00:00-04:00,361.8500061035156,373.5400085449219,358.44000244140625,366.5899963378906,50412300,0.0,0.0
2026-06-03 00:00:00-04:00,358.989990234375,366.45001220703125,358.0799865722656,362.0299987792969,55441600,0.0,0.0
2026-06-04 00:00:00-04:00,372.19000244140625,373.25,358.2099914550781,358.8999938964844,44055500,0.0,0.0
2026-06-05 00:00:00-04:00,368.5299987792969,372.0799865722656,364.1199951171875,366.3399963378906,37375600,0.0,0.0
2026-06-08 00:00:00-04:00,363.30999755859375,366.20001220703125,360.5309143066406,365.1700134277344,27883598,0.0,0.0
